id,source_object,target_object,source_row_count,target_row_count,load_status,severity,phase,error_message,created_at
8058,LFA1,S_SUPPL_INDUSTRY,1833,1412,failed,critical,46.0,,2026-01-21 15:29:04
8059,WYT3,S_SUPPL_PARTNER,1121,798,failed,info,46.0,,2026-01-21 15:29:04
8060,LFM1,S_SUPPL_PURCHASING,1609,1275,failed,info,46.0,,2026-01-21 15:29:04
8061,LFA1,S_SUPPL_TAXNUMBERS,1833,41,failed,info,46.0,,2026-01-21 15:29:04
8092,CRVM_B,S_CRFH,508,436,failed,info,33.0,,2026-01-21 15:29:04
8093,MAKT,S_MAKT,161841,113711,failed,info,33.0,,2026-01-21 15:29:04
8094,MARA,S_MARA,14541,12335,failed,info,33.0,,2026-01-21 15:29:04
8095,MARC,S_MARC,21869,18913,failed,info,33.0,,2026-01-21 15:29:04
8096,MARD,S_MARD,19107,16705,failed,info,33.0,,2026-01-21 15:29:04
8097,MARM,S_MARM,15918,13592,failed,info,33.0,,2026-01-21 15:29:04
8099,MEAN,S_MEAN,267,175,failed,info,33.0,,2026-01-21 15:29:04
8100,MLAN,S_MLAN,19082,16700,failed,critical,33.0,,2026-01-21 15:29:04
8101,MLGN,S_MLGN,2343,1692,failed,info,33.0,,2026-01-21 15:29:04
8105,MVKE,S_MVKE,10028,8783,failed,info,33.0,,2026-01-21 15:29:04
8106,CRVM_B,S_CRFH,508,436,failed,info,33.0,,2026-01-21 15:29:04
8107,MAKT,S_MAKT,161841,113711,failed,info,33.0,,2026-01-21 15:29:04
8109,MARC,S_MARC,21869,18913,failed,info,33.0,,2026-01-21 15:29:04
8110,MARD,S_MARD,19107,16705,failed,info,33.0,,2026-01-21 15:29:04
8111,MARM,S_MARM,15918,13592,failed,info,33.0,,2026-01-21 15:29:04
8113,MEAN,S_MEAN,267,175,failed,info,33.0,,2026-01-21 15:29:04
8114,MLAN,S_MLAN,19082,16700,failed,critical,33.0,,2026-01-21 15:29:04
8115,MLGN,S_MLGN,2343,1692,failed,info,33.0,,2026-01-21 15:29:04
8119,MVKE,S_MVKE,10028,8783,failed,info,33.0,,2026-01-21 15:29:04
8120,EINE,S_COND,3889,1952,failed,info,4.0,,2026-01-21 15:29:04
8121,EINA,S_EINA,3664,2483,failed,info,4.0,,2026-01-21 15:29:04
8122,EINA,S_EINA_TEXT,3664,6,failed,info,4.0,,2026-01-21 15:29:04
8123,EINE,S_EINE,3889,2628,failed,info,4.0,,2026-01-21 15:29:04
8134,VBAK,S_VBAK,8071,296,failed,info,2.0,,2026-01-21 15:29:04
8145,LFA1,S_ROLES,1833,41,failed,info,46.0,,2026-01-21 15:29:04
8147,LFA1,S_SUPPL_ADDR,1833,24,failed,info,46.0,,2026-01-21 15:29:04
8148,LFB1,S_SUPPL_COMPANY,1979,33,failed,info,46.0,,2026-01-21 15:29:04
8150,LFA1,S_SUPPL_GEN,1833,24,failed,info,46.0,,2026-01-21 15:29:04
8151,LFA1,S_SUPPL_IDENT,1833,24,failed,info,46.0,,2026-01-21 15:29:04
8152,LFA1,S_SUPPL_INDUSTRY,1833,24,failed,critical,46.0,,2026-01-21 15:29:04
8153,WYT3,S_SUPPL_PARTNER,1121,33,failed,info,46.0,,2026-01-21 15:29:04
8154,LFM1,S_SUPPL_PURCHASING,1609,32,failed,info,46.0,,2026-01-21 15:29:04
8155,LFA1,S_SUPPL_TAXNUMBERS,1833,6,failed,info,46.0,,2026-01-21 15:29:04
8160,LFA1,S_ROLES,1833,2579,failed,info,46.0,,2026-01-21 15:29:04
8161,LFBK,S_SUPP_BANK,1120,7,failed,info,46.0,,2026-01-21 15:29:04
8166,VENDOR,S_SUPPL_GEN,68,68,failed,critical,3.0,,2026-01-21 15:29:04
8167,AP_AP_SUPPLIERS,S_SUPPL_GEN,357,217,failed,critical,3.0,,2026-01-21 15:29:04
8168,LFA1,S_SUPPL_IDENT,1833,1412,failed,info,46.0,,2026-01-21 15:29:04
8169,LFA1,S_SUPPL_INDUSTRY,1833,1412,failed,critical,46.0,,2026-01-21 15:29:04
8170,WYT3,S_SUPPL_PARTNER,1121,798,failed,info,46.0,,2026-01-21 15:29:04
8171,LFM1,S_SUPPL_PURCHASING,1609,1275,failed,info,46.0,,2026-01-21 15:29:04
8172,LFA1,S_SUPPL_TAXNUMBERS,1833,41,failed,info,46.0,,2026-01-21 15:29:04
8203,CRVM_B,S_CRFH,508,436,failed,info,33.0,,2026-01-21 15:29:04
8204,MAKT,S_MAKT,161841,113711,failed,info,33.0,,2026-01-21 15:29:04
8205,MARA,S_MARA,14541,12335,failed,info,33.0,,2026-01-21 15:29:04
8206,MARC,S_MARC,21869,18913,failed,info,33.0,,2026-01-21 15:29:04
8207,MARD,S_MARD,19107,16705,failed,info,33.0,,2026-01-21 15:29:04
8208,MARM,S_MARM,15918,13592,failed,info,33.0,,2026-01-21 15:29:04
8210,MEAN,S_MEAN,267,175,failed,info,33.0,,2026-01-21 15:29:04
8211,MLAN,S_MLAN,19082,16700,failed,critical,33.0,,2026-01-21 15:29:04
8212,MLGN,S_MLGN,2343,1692,failed,info,33.0,,2026-01-21 15:29:04
8216,MVKE,S_MVKE,10028,8783,failed,info,33.0,,2026-01-21 15:29:04
8217,CRVM_B,S_CRFH,508,436,failed,info,33.0,,2026-01-21 15:29:04
8218,MAKT,S_MAKT,161841,113711,failed,info,33.0,,2026-01-21 15:29:04
8220,MARC,S_MARC,21869,18913,failed,info,33.0,,2026-01-21 15:29:04
8221,MARD,S_MARD,19107,16705,failed,info,33.0,,2026-01-21 15:29:04
8222,MARM,S_MARM,15918,13592,failed,info,33.0,,2026-01-21 15:29:04
8224,MEAN,S_MEAN,267,175,failed,info,33.0,,2026-01-21 15:29:04
8225,MLAN,S_MLAN,19082,16700,failed,critical,33.0,,2026-01-21 15:29:04
8226,MLGN,S_MLGN,2343,1692,failed,info,33.0,,2026-01-21 15:29:04
8230,MVKE,S_MVKE,10028,8783,failed,info,33.0,,2026-01-21 15:29:04
8231,EINE,S_COND,3889,1952,failed,info,4.0,,2026-01-21 15:29:04
8232,EINA,S_EINA,3664,2483,failed,info,4.0,,2026-01-21 15:29:04
8233,EINA,S_EINA_TEXT,3664,6,failed,info,4.0,,2026-01-21 15:29:04
8234,EINE,S_EINE,3889,2628,failed,info,4.0,,2026-01-21 15:29:04
8245,VBAK,S_VBAK,8071,296,failed,info,2.0,,2026-01-21 15:29:04
8256,LFA1,S_ROLES,1833,41,failed,info,46.0,,2026-01-21 15:29:04
8258,LFA1,S_SUPPL_ADDR,1833,24,failed,info,46.0,,2026-01-21 15:29:04
8259,LFB1,S_SUPPL_COMPANY,1979,33,failed,info,46.0,,2026-01-21 15:29:04
8261,LFA1,S_SUPPL_GEN,1833,24,failed,info,46.0,,2026-01-21 15:29:04
8262,LFA1,S_SUPPL_IDENT,1833,24,failed,info,46.0,,2026-01-21 15:29:04
8263,LFA1,S_SUPPL_INDUSTRY,1833,24,failed,critical,46.0,,2026-01-21 15:29:04
8264,WYT3,S_SUPPL_PARTNER,1121,33,failed,info,46.0,,2026-01-21 15:29:04
8265,LFM1,S_SUPPL_PURCHASING,1609,32,failed,info,46.0,,2026-01-21 15:29:04
8266,LFA1,S_SUPPL_TAXNUMBERS,1833,6,failed,info,46.0,,2026-01-21 15:29:04
8271,LFA1,S_ROLES,1833,2579,failed,info,46.0,,2026-01-21 15:29:04
8272,LFBK,S_SUPP_BANK,1120,7,failed,info,46.0,,2026-01-21 15:29:04
8277,VENDOR,S_SUPPL_GEN,68,68,failed,critical,3.0,,2026-01-21 15:29:04
8278,AP_AP_SUPPLIERS,S_SUPPL_GEN,357,217,failed,critical,3.0,,2026-01-21 15:29:04
8279,LFA1,S_SUPPL_IDENT,1833,1412,failed,info,46.0,,2026-01-21 15:29:04
8280,LFA1,S_SUPPL_INDUSTRY,1833,1412,failed,critical,46.0,,2026-01-21 15:29:04
8281,WYT3,S_SUPPL_PARTNER,1121,798,failed,info,46.0,,2026-01-21 15:29:04
8282,LFM1,S_SUPPL_PURCHASING,1609,1275,failed,info,46.0,,2026-01-21 15:29:04
8283,LFA1,S_SUPPL_TAXNUMBERS,1833,41,failed,info,46.0,,2026-01-21 15:29:04
8314,CRVM_B,S_CRFH,508,436,failed,info,33.0,,2026-01-21 15:29:04
8315,MAKT,S_MAKT,161841,113711,failed,info,33.0,,2026-01-21 15:29:04
8316,MARA,S_MARA,14541,12335,failed,info,33.0,,2026-01-21 15:29:04
8317,MARC,S_MARC,21869,18913,failed,info,33.0,,2026-01-21 15:29:04
8318,MARD,S_MARD,19107,16705,failed,info,33.0,,2026-01-21 15:29:04
8319,MARM,S_MARM,15918,13592,failed,info,33.0,,2026-01-21 15:29:04
8321,MEAN,S_MEAN,267,175,failed,info,33.0,,2026-01-21 15:29:04
8322,MLAN,S_MLAN,19082,16700,failed,critical,33.0,,2026-01-21 15:29:04
8323,MLGN,S_MLGN,2343,1692,failed,info,33.0,,2026-01-21 15:29:04
8327,MVKE,S_MVKE,10028,8783,failed,info,33.0,,2026-01-21 15:29:04
8328,CRVM_B,S_CRFH,508,436,failed,info,33.0,,2026-01-21 15:29:04
8329,MAKT,S_MAKT,161841,113711,failed,info,33.0,,2026-01-21 15:29:04
8331,MARC,S_MARC,21869,18913,failed,info,33.0,,2026-01-21 15:29:04
8332,MARD,S_MARD,19107,16705,failed,info,33.0,,2026-01-21 15:29:04
8333,MARM,S_MARM,15918,13592,failed,info,33.0,,2026-01-21 15:29:04
8335,MEAN,S_MEAN,267,175,failed,info,33.0,,2026-01-21 15:29:04
8336,MLAN,S_MLAN,19082,16700,failed,critical,33.0,,2026-01-21 15:29:04
8337,MLGN,S_MLGN,2343,1692,failed,info,33.0,,2026-01-21 15:29:04
8341,MVKE,S_MVKE,10028,8783,failed,info,33.0,,2026-01-21 15:29:04
8342,EINE,S_COND,3889,1952,failed,info,4.0,,2026-01-21 15:29:04
8343,EINA,S_EINA,3664,2483,failed,info,4.0,,2026-01-21 15:29:04
8344,EINA,S_EINA_TEXT,3664,6,failed,info,4.0,,2026-01-21 15:29:04
8345,EINE,S_EINE,3889,2628,failed,info,4.0,,2026-01-21 15:29:04
8356,VBAK,S_VBAK,8071,296,failed,info,2.0,,2026-01-21 15:29:04
8367,LFA1,S_ROLES,1833,41,failed,info,46.0,,2026-01-21 15:29:04
8369,LFA1,S_SUPPL_ADDR,1833,24,failed,info,46.0,,2026-01-21 15:29:04
8370,LFB1,S_SUPPL_COMPANY,1979,33,failed,info,46.0,,2026-01-21 15:29:04
8372,LFA1,S_SUPPL_GEN,1833,24,failed,info,46.0,,2026-01-21 15:29:04
8373,LFA1,S_SUPPL_IDENT,1833,24,failed,info,46.0,,2026-01-21 15:29:04
8374,LFA1,S_SUPPL_INDUSTRY,1833,24,failed,critical,46.0,,2026-01-21 15:29:04
8375,WYT3,S_SUPPL_PARTNER,1121,33,failed,info,46.0,,2026-01-21 15:29:04
8376,LFM1,S_SUPPL_PURCHASING,1609,32,failed,info,46.0,,2026-01-21 15:29:04
8377,LFA1,S_SUPPL_TAXNUMBERS,1833,6,failed,info,46.0,,2026-01-21 15:29:04
8382,LFA1,S_ROLES,1833,2579,failed,info,46.0,,2026-01-21 15:29:04
8383,LFBK,S_SUPP_BANK,1120,7,failed,info,46.0,,2026-01-21 15:29:04
8388,VENDOR,S_SUPPL_GEN,68,68,failed,critical,3.0,,2026-01-21 15:29:04
8389,AP_AP_SUPPLIERS,S_SUPPL_GEN,357,217,failed,critical,3.0,,2026-01-21 15:29:04
8390,LFA1,S_SUPPL_IDENT,1833,1412,failed,info,46.0,,2026-01-21 15:29:04
8391,LFA1,S_SUPPL_INDUSTRY,1833,1412,failed,critical,46.0,,2026-01-21 15:29:04
8392,WYT3,S_SUPPL_PARTNER,1121,798,failed,info,46.0,,2026-01-21 15:29:04
8393,LFM1,S_SUPPL_PURCHASING,1609,1275,failed,info,46.0,,2026-01-21 15:29:04
8394,LFA1,S_SUPPL_TAXNUMBERS,1833,41,failed,info,46.0,,2026-01-21 15:29:04
8425,CRVM_B,S_CRFH,508,436,failed,info,33.0,,2026-01-21 15:29:04
8426,MAKT,S_MAKT,161841,113711,failed,info,33.0,,2026-01-21 15:29:04
8427,MARA,S_MARA,14541,12335,failed,info,33.0,,2026-01-21 15:29:04
8428,MARC,S_MARC,21869,18913,failed,info,33.0,,2026-01-21 15:29:04
8429,MARD,S_MARD,19107,16705,failed,info,33.0,,2026-01-21 15:29:04
8430,MARM,S_MARM,15918,13592,failed,info,33.0,,2026-01-21 15:29:04
8432,MEAN,S_MEAN,267,175,failed,info,33.0,,2026-01-21 15:29:04
8433,MLAN,S_MLAN,19082,16700,failed,critical,33.0,,2026-01-21 15:29:04
8434,MLGN,S_MLGN,2343,1692,failed,info,33.0,,2026-01-21 15:29:04
8438,MVKE,S_MVKE,10028,8783,failed,info,33.0,,2026-01-21 15:29:04
8439,CRVM_B,S_CRFH,508,436,failed,info,33.0,,2026-01-21 15:29:04
8440,MAKT,S_MAKT,161841,113711,failed,info,33.0,,2026-01-21 15:29:04
8442,MARC,S_MARC,21869,18913,failed,info,33.0,,2026-01-21 15:29:04
8443,MARD,S_MARD,19107,16705,failed,info,33.0,,2026-01-21 15:29:04
8444,MARM,S_MARM,15918,13592,failed,info,33.0,,2026-01-21 15:29:04
8446,MEAN,S_MEAN,267,175,failed,info,33.0,,2026-01-21 15:29:04
8447,MLAN,S_MLAN,19082,16700,failed,critical,33.0,,2026-01-21 15:29:04
8448,MLGN,S_MLGN,2343,1692,failed,info,33.0,,2026-01-21 15:29:04
8452,MVKE,S_MVKE,10028,8783,failed,info,33.0,,2026-01-21 15:29:04
8453,EINE,S_COND,3889,1952,failed,info,4.0,,2026-01-21 15:29:04
8454,EINA,S_EINA,3664,2483,failed,info,4.0,,2026-01-21 15:29:04
8455,EINA,S_EINA_TEXT,3664,6,failed,info,4.0,,2026-01-21 15:29:04
8456,EINE,S_EINE,3889,2628,failed,info,4.0,,2026-01-21 15:29:04
8467,VBAK,S_VBAK,8071,296,failed,info,2.0,,2026-01-21 15:29:04
8478,LFA1,S_ROLES,1833,41,failed,info,46.0,,2026-01-21 15:29:04
8480,LFA1,S_SUPPL_ADDR,1833,24,failed,info,46.0,,2026-01-21 15:29:04
8481,LFB1,S_SUPPL_COMPANY,1979,33,failed,info,46.0,,2026-01-21 15:29:04
8483,LFA1,S_SUPPL_GEN,1833,24,failed,info,46.0,,2026-01-21 15:29:04
8484,LFA1,S_SUPPL_IDENT,1833,24,failed,info,46.0,,2026-01-21 15:29:04
8485,LFA1,S_SUPPL_INDUSTRY,1833,24,failed,critical,46.0,,2026-01-21 15:29:04
8486,WYT3,S_SUPPL_PARTNER,1121,33,failed,info,46.0,,2026-01-21 15:29:04
8487,LFM1,S_SUPPL_PURCHASING,1609,32,failed,info,46.0,,2026-01-21 15:29:04
8488,LFA1,S_SUPPL_TAXNUMBERS,1833,6,failed,info,46.0,,2026-01-21 15:29:04
8493,LFA1,S_ROLES,1833,2579,failed,info,46.0,,2026-01-21 15:29:04
8494,LFBK,S_SUPP_BANK,1120,7,failed,info,46.0,,2026-01-21 15:29:04
8499,VENDOR,S_SUPPL_GEN,68,68,failed,critical,3.0,,2026-01-21 15:29:04
8500,AP_AP_SUPPLIERS,S_SUPPL_GEN,357,217,failed,critical,3.0,,2026-01-21 15:29:04
8501,LFA1,S_SUPPL_IDENT,1833,1412,failed,info,46.0,,2026-01-21 15:29:04
8502,LFA1,S_SUPPL_INDUSTRY,1833,1412,failed,critical,46.0,,2026-01-21 15:29:04
8503,WYT3,S_SUPPL_PARTNER,1121,798,failed,info,46.0,,2026-01-21 15:29:04
8504,LFM1,S_SUPPL_PURCHASING,1609,1275,failed,info,46.0,,2026-01-21 15:29:04
8505,LFA1,S_SUPPL_TAXNUMBERS,1833,41,failed,info,46.0,,2026-01-21 15:29:04
8536,CRVM_B,S_CRFH,508,436,failed,info,33.0,,2026-01-21 15:29:04
8537,MAKT,S_MAKT,161841,113711,failed,info,33.0,,2026-01-21 15:29:04
8538,MARA,S_MARA,14541,12335,failed,info,33.0,,2026-01-21 15:29:04
8539,MARC,S_MARC,21869,18913,failed,info,33.0,,2026-01-21 15:29:04
8540,MARD,S_MARD,19107,16705,failed,info,33.0,,2026-01-21 15:29:04
8541,MARM,S_MARM,15918,13592,failed,info,33.0,,2026-01-21 15:29:04
8543,MEAN,S_MEAN,267,175,failed,info,33.0,,2026-01-21 15:29:04
8544,MLAN,S_MLAN,19082,16700,failed,critical,33.0,,2026-01-21 15:29:04
8545,MLGN,S_MLGN,2343,1692,failed,info,33.0,,2026-01-21 15:29:04
8549,MVKE,S_MVKE,10028,8783,failed,info,33.0,,2026-01-21 15:29:04
8550,CRVM_B,S_CRFH,508,436,failed,info,33.0,,2026-01-21 15:29:04
8551,MAKT,S_MAKT,161841,113711,failed,info,33.0,,2026-01-21 15:29:04
8553,MARC,S_MARC,21869,18913,failed,info,33.0,,2026-01-21 15:29:04
8554,MARD,S_MARD,19107,16705,failed,info,33.0,,2026-01-21 15:29:04
8555,MARM,S_MARM,15918,13592,failed,info,33.0,,2026-01-21 15:29:04
8557,MEAN,S_MEAN,267,175,failed,info,33.0,,2026-01-21 15:29:04
8558,MLAN,S_MLAN,19082,16700,failed,critical,33.0,,2026-01-21 15:29:04
8559,MLGN,S_MLGN,2343,1692,failed,info,33.0,,2026-01-21 15:29:04
8563,MVKE,S_MVKE,10028,8783,failed,info,33.0,,2026-01-21 15:29:04
8564,EINE,S_COND,3889,1952,failed,info,4.0,,2026-01-21 15:29:04
8565,EINA,S_EINA,3664,2483,failed,info,4.0,,2026-01-21 15:29:04
8566,EINA,S_EINA_TEXT,3664,6,failed,info,4.0,,2026-01-21 15:29:04
8567,EINE,S_EINE,3889,2628,failed,info,4.0,,2026-01-21 15:29:04
8578,VBAK,S_VBAK,8071,296,failed,info,2.0,,2026-01-21 15:29:04
8589,LFA1,S_ROLES,1833,41,failed,info,46.0,,2026-01-21 15:29:04
8591,LFA1,S_SUPPL_ADDR,1833,24,failed,info,46.0,,2026-01-21 15:29:04
8592,LFB1,S_SUPPL_COMPANY,1979,33,failed,info,46.0,,2026-01-21 15:29:04
8594,LFA1,S_SUPPL_GEN,1833,24,failed,info,46.0,,2026-01-21 15:29:04
8595,LFA1,S_SUPPL_IDENT,1833,24,failed,info,46.0,,2026-01-21 15:29:04
8596,LFA1,S_SUPPL_INDUSTRY,1833,24,failed,critical,46.0,,2026-01-21 15:29:04
8597,WYT3,S_SUPPL_PARTNER,1121,33,failed,info,46.0,,2026-01-21 15:29:04
8598,LFM1,S_SUPPL_PURCHASING,1609,32,failed,info,46.0,,2026-01-21 15:29:04
8599,LFA1,S_SUPPL_TAXNUMBERS,1833,6,failed,info,46.0,,2026-01-21 15:29:04
8604,LFA1,S_ROLES,1833,2579,failed,info,46.0,,2026-01-21 15:29:04
8605,LFBK,S_SUPP_BANK,1120,7,failed,info,46.0,,2026-01-21 15:29:04
8610,VENDOR,S_SUPPL_GEN,68,68,failed,critical,3.0,,2026-01-21 15:29:04
8611,AP_AP_SUPPLIERS,S_SUPPL_GEN,357,217,failed,critical,3.0,,2026-01-21 15:29:04
8612,LFA1,S_SUPPL_IDENT,1833,1412,failed,info,46.0,,2026-01-21 15:29:04
8613,LFA1,S_SUPPL_INDUSTRY,1833,1412,failed,critical,46.0,,2026-01-21 15:29:04
8614,WYT3,S_SUPPL_PARTNER,1121,798,failed,info,46.0,,2026-01-21 15:29:04
8615,LFM1,S_SUPPL_PURCHASING,1609,1275,failed,info,46.0,,2026-01-21 15:29:04
8616,LFA1,S_SUPPL_TAXNUMBERS,1833,41,failed,info,46.0,,2026-01-21 15:29:04
8647,CRVM_B,S_CRFH,508,436,failed,info,33.0,,2026-01-21 15:29:04
8648,MAKT,S_MAKT,161841,113711,failed,info,33.0,,2026-01-21 15:29:04
8649,MARA,S_MARA,14541,12335,failed,info,33.0,,2026-01-21 15:29:04
8650,MARC,S_MARC,21869,18913,failed,info,33.0,,2026-01-21 15:29:04
8651,MARD,S_MARD,19107,16705,failed,info,33.0,,2026-01-21 15:29:04
8652,MARM,S_MARM,15918,13592,failed,info,33.0,,2026-01-21 15:29:04
8654,MEAN,S_MEAN,267,175,failed,info,33.0,,2026-01-21 15:29:04
8655,MLAN,S_MLAN,19082,16700,failed,critical,33.0,,2026-01-21 15:29:04
8656,MLGN,S_MLGN,2343,1692,failed,info,33.0,,2026-01-21 15:29:04
8660,MVKE,S_MVKE,10028,8783,failed,info,33.0,,2026-01-21 15:29:04
8661,CRVM_B,S_CRFH,508,436,failed,info,33.0,,2026-01-21 15:29:04
8662,MAKT,S_MAKT,161841,113711,failed,info,33.0,,2026-01-21 15:29:04
8664,MARC,S_MARC,21869,18913,failed,info,33.0,,2026-01-21 15:29:04
8665,MARD,S_MARD,19107,16705,failed,info,33.0,,2026-01-21 15:29:04
8666,MARM,S_MARM,15918,13592,failed,info,33.0,,2026-01-21 15:29:04
8668,MEAN,S_MEAN,267,175,failed,info,33.0,,2026-01-21 15:29:04
8669,MLAN,S_MLAN,19082,16700,failed,critical,33.0,,2026-01-21 15:29:04
8670,MLGN,S_MLGN,2343,1692,failed,info,33.0,,2026-01-21 15:29:04
8674,MVKE,S_MVKE,10028,8783,failed,info,33.0,,2026-01-21 15:29:04
8675,EINE,S_COND,3889,1952,failed,info,4.0,,2026-01-21 15:29:04
8676,EINA,S_EINA,3664,2483,failed,info,4.0,,2026-01-21 15:29:04
8677,EINA,S_EINA_TEXT,3664,6,failed,info,4.0,,2026-01-21 15:29:04
8678,EINE,S_EINE,3889,2628,failed,info,4.0,,2026-01-21 15:29:04
8689,VBAK,S_VBAK,8071,296,failed,info,2.0,,2026-01-21 15:29:04
8700,LFA1,S_ROLES,1833,41,failed,info,46.0,,2026-01-21 15:29:04
8702,LFA1,S_SUPPL_ADDR,1833,24,failed,info,46.0,,2026-01-21 15:29:04
8703,LFB1,S_SUPPL_COMPANY,1979,33,failed,info,46.0,,2026-01-21 15:29:04
8705,LFA1,S_SUPPL_GEN,1833,24,failed,info,46.0,,2026-01-21 15:29:04
8706,LFA1,S_SUPPL_IDENT,1833,24,failed,info,46.0,,2026-01-21 15:29:04
8707,LFA1,S_SUPPL_INDUSTRY,1833,24,failed,critical,46.0,,2026-01-21 15:29:04
8708,WYT3,S_SUPPL_PARTNER,1121,33,failed,info,46.0,,2026-01-21 15:29:04
8709,LFM1,S_SUPPL_PURCHASING,1609,32,failed,info,46.0,,2026-01-21 15:29:04
8710,LFA1,S_SUPPL_TAXNUMBERS,1833,6,failed,info,46.0,,2026-01-21 15:29:04
8715,LFA1,S_ROLES,1833,2579,failed,info,46.0,,2026-01-21 15:29:04
8716,LFBK,S_SUPP_BANK,1120,7,failed,info,46.0,,2026-01-21 15:29:04
8721,VENDOR,S_SUPPL_GEN,68,68,failed,critical,3.0,,2026-01-21 15:29:04
8722,AP_AP_SUPPLIERS,S_SUPPL_GEN,357,217,failed,critical,3.0,,2026-01-21 15:29:04
8723,LFA1,S_SUPPL_IDENT,1833,1412,failed,info,46.0,,2026-01-21 15:29:04
8724,LFA1,S_SUPPL_INDUSTRY,1833,1412,failed,critical,46.0,,2026-01-21 15:29:04
8725,WYT3,S_SUPPL_PARTNER,1121,798,failed,info,46.0,,2026-01-21 15:29:04
8726,LFM1,S_SUPPL_PURCHASING,1609,1275,failed,info,46.0,,2026-01-21 15:29:04
8727,LFA1,S_SUPPL_TAXNUMBERS,1833,41,failed,info,46.0,,2026-01-21 15:29:04
8758,CRVM_B,S_CRFH,508,436,failed,info,33.0,,2026-01-21 15:29:04
8759,MAKT,S_MAKT,161841,113711,failed,info,33.0,,2026-01-21 15:29:04
8760,MARA,S_MARA,14541,12335,failed,info,33.0,,2026-01-21 15:29:04
8761,MARC,S_MARC,21869,18913,failed,info,33.0,,2026-01-21 15:29:04
8762,MARD,S_MARD,19107,16705,failed,info,33.0,,2026-01-21 15:29:04
8763,MARM,S_MARM,15918,13592,failed,info,33.0,,2026-01-21 15:29:04
8765,MEAN,S_MEAN,267,175,failed,info,33.0,,2026-01-21 15:29:04
8766,MLAN,S_MLAN,19082,16700,failed,critical,33.0,,2026-01-21 15:29:04
